Code,Index,Market cap (m TL)
21.10.2013, 784 ," 568,827 "
22.10.2013, 788 ," 571,482 "
23.10.2013, 781 ," 568,000 "
24.10.2013, 784 ," 571,284 "
25.10.2013, 789 ," 575,488 "
28.10.2013, 792 ," 577,016 "
29.10.2013, 792 ," 577,016 "
30.10.2013, 786 ," 572,381 "
31.10.2013, 773 ," 563,977 "
1.11.2013, 763 ," 557,380 "
4.11.2013, 761 ," 556,078 "
5.11.2013, 746 ," 546,923 "
6.11.2013, 756 ," 553,354 "
7.11.2013, 756 ," 553,771 "
8.11.2013, 738 ," 542,387 "
11.11.2013, 721 ," 530,535 "
12.11.2013, 719 ," 528,190 "
13.11.2013, 723 ," 530,844 "
14.11.2013, 739 ," 541,726 "
15.11.2013, 742 ," 543,553 "
18.11.2013, 754 ," 551,477 "
19.11.2013, 745 ," 550,788 "
20.11.2013, 752 ," 554,670 "
21.11.2013, 746 ," 550,669 "
22.11.2013, 755 ," 557,270 "
25.11.2013, 764 ," 562,865 "
26.11.2013, 755 ," 557,692 "
27.11.2013, 749 ," 553,961 "
28.11.2013, 746 ," 551,548 "
29.11.2013, 757 ," 559,045 "
2.12.2013, 749 ," 554,083 "
3.12.2013, 731 ," 541,294 "
4.12.2013, 731 ," 540,651 "
5.12.2013, 721 ," 533,489 "
6.12.2013, 734 ," 541,473 "
9.12.2013, 743 ," 548,458 "
10.12.2013, 741 ," 547,420 "
11.12.2013, 740 ," 546,361 "
12.12.2013, 731 ," 540,314 "
13.12.2013, 741 ," 546,376 "
16.12.2013, 748 ," 551,388 "
17.12.2013, 710 ," 525,569 "
18.12.2013, 714 ," 527,856 "
19.12.2013, 691 ," 513,357 "
20.12.2013, 696 ," 515,661 "
23.12.2013, 681 ," 505,929 "
24.12.2013, 690 ," 512,099 "
25.12.2013, 662 ," 491,511 "
26.12.2013, 646 ," 480,979 "
27.12.2013, 638 ," 473,408 "
30.12.2013, 678 ," 502,292 "
31.12.2013, 677 ," 500,699 "
1.01.2014, 677 ," 500,586 "
2.01.2014, 669 ," 495,131 "
3.01.2014, 660 ," 489,537 "
6.01.2014, 680 ," 503,419 "
7.01.2014, 685 ," 507,685 "
8.01.2014, 673 ," 499,007 "
9.01.2014, 664 ," 493,268 "
10.01.2014, 679 ," 502,614 "
13.01.2014, 681 ," 504,671 "
14.01.2014, 680 ," 504,164 "
15.01.2014, 681 ," 505,489 "
16.01.2014, 669 ," 497,170 "
17.01.2014, 657 ," 490,340 "
20.01.2014, 658 ," 490,883 "
21.01.2014, 664 ," 494,298 "
22.01.2014, 674 ," 501,076 "
23.01.2014, 655 ," 489,757 "
24.01.2014, 646 ," 482,612 "
27.01.2014, 647 ," 483,493 "
28.01.2014, 637 ," 476,569 "
29.01.2014, 623 ," 466,623 "
30.01.2014, 629 ," 471,106 "
31.01.2014, 622 ," 466,944 "
3.02.2014, 620 ," 464,359 "
4.02.2014, 630 ," 469,954 "
5.02.2014, 627 ," 468,979 "
6.02.2014, 647 ," 481,892 "
7.02.2014, 648 ," 482,594 "
10.02.2014, 643 ," 480,409 "
11.02.2014, 645 ," 481,545 "
12.02.2014, 648 ," 483,962 "
13.02.2014, 641 ," 479,408 "
14.02.2014, 652 ," 486,952 "
17.02.2014, 659 ," 491,497 "
18.02.2014, 645 ," 483,227 "
19.02.2014, 638 ," 478,336 "
20.02.2014, 641 ," 480,555 "
21.02.2014, 643 ," 482,247 "
24.02.2014, 646 ," 484,454 "
25.02.2014, 626 ," 469,652 "
26.02.2014, 620 ," 458,876 "
27.02.2014, 622 ," 460,571 "
28.02.2014, 630 ," 467,472 "
3.03.2014, 616 ," 456,274 "
4.03.2014, 634 ," 467,851 "
5.03.2014, 638 ," 469,969 "
6.03.2014, 643 ," 473,237 "
7.03.2014, 635 ," 467,008 "
10.03.2014, 631 ," 465,435 "
11.03.2014, 634 ," 467,237 "
12.03.2014, 636 ," 467,344 "
13.03.2014, 637 ," 467,490 "
14.03.2014, 635 ," 466,132 "
17.03.2014, 644 ," 472,495 "
18.03.2014, 657 ," 480,546 "
19.03.2014, 656 ," 479,263 "
20.03.2014, 653 ," 478,294 "
21.03.2014, 647 ," 474,172 "
24.03.2014, 638 ," 467,371 "
25.03.2014, 648 ," 473,357 "
26.03.2014, 676 ," 491,928 "
27.03.2014, 670 ," 487,864 "
28.03.2014, 689 ," 499,818 "
31.03.2014, 695 ," 502,412 "
1.04.2014, 706 ," 509,563 "
2.04.2014, 704 ," 508,294 "
3.04.2014, 713 ," 514,362 "
4.04.2014, 723 ," 521,101 "
7.04.2014, 722 ," 520,933 "
8.04.2014, 736 ," 530,178 "
9.04.2014, 722 ," 520,761 "
10.04.2014, 729 ," 525,940 "
11.04.2014, 725 ," 523,628 "
14.04.2014, 735 ," 531,149 "
15.04.2014, 722 ," 523,510 "
16.04.2014, 722 ," 523,303 "
17.04.2014, 733 ," 530,807 "
18.04.2014, 733 ," 532,158 "
21.04.2014, 733 ," 532,217 "
22.04.2014, 731 ," 531,266 "
23.04.2014, 731 ," 531,266 "
24.04.2014, 723 ," 525,605 "
25.04.2014, 713 ," 519,296 "
28.04.2014, 723 ," 526,122 "
29.04.2014, 722 ," 526,449 "
30.04.2014, 737 ," 534,781 "
1.05.2014, 737 ," 534,781 "
2.05.2014, 749 ," 542,286 "
5.05.2014, 745 ," 540,427 "
6.05.2014, 750 ," 542,813 "
7.05.2014, 748 ," 541,400 "
8.05.2014, 756 ," 546,101 "
9.05.2014, 754 ," 542,958 "
12.05.2014, 757 ," 545,432 "
13.05.2014, 756 ," 543,602 "
14.05.2014, 758 ," 545,887 "
15.05.2014, 751 ," 540,704 "
16.05.2014, 748 ," 539,178 "
19.05.2014, 748 ," 539,178 "
20.05.2014, 751 ," 540,606 "
21.05.2014, 762 ," 548,061 "
22.05.2014, 777 ," 557,437 "
23.05.2014, 777 ," 558,163 "
26.05.2014, 783 ," 562,461 "
27.05.2014, 772 ," 556,299 "
28.05.2014, 777 ," 559,316 "
29.05.2014, 789 ," 567,352 "
30.05.2014, 789 ," 567,436 "
2.06.2014, 783 ," 564,142 "
3.06.2014, 785 ," 565,274 "
4.06.2014, 781 ," 562,747 "
5.06.2014, 794 ," 570,640 "
6.06.2014, 800 ," 575,658 "
9.06.2014, 804 ," 577,935 "
10.06.2014, 812 ," 583,697 "
11.06.2014, 786 ," 565,432 "
12.06.2014, 794 ," 570,495 "
13.06.2014, 786 ," 564,722 "
16.06.2014, 773 ," 556,314 "
17.06.2014, 777 ," 559,702 "
18.06.2014, 778 ," 562,692 "
19.06.2014, 787 ," 569,871 "
20.06.2014, 781 ," 565,968 "
23.06.2014, 790 ," 571,174 "
24.06.2014, 787 ," 569,846 "
25.06.2014, 787 ," 568,226 "
26.06.2014, 779 ," 563,024 "
27.06.2014, 782 ," 565,646 "
30.06.2014, 783 ," 566,119 "
1.07.2014, 769 ," 556,998 "
2.07.2014, 767 ," 554,999 "
3.07.2014, 774 ," 559,147 "
4.07.2014, 774 ," 559,411 "
7.07.2014, 787 ," 568,444 "
8.07.2014, 790 ," 570,084 "
9.07.2014, 792 ," 570,488 "
10.07.2014, 783 ," 564,672 "
11.07.2014, 791 ," 569,761 "
14.07.2014, 803 ," 577,313 "
15.07.2014, 809 ," 580,778 "
16.07.2014, 819 ," 587,472 "
17.07.2014, 814 ," 584,874 "
18.07.2014, 819 ," 587,795 "
21.07.2014, 818 ," 587,797 "
22.07.2014, 821 ," 589,484 "
23.07.2014, 824 ," 591,752 "
24.07.2014, 833 ," 597,122 "
25.07.2014, 837 ," 599,432 "
28.07.2014, 837 ," 599,374 "
29.07.2014, 837 ," 599,374 "
30.07.2014, 837 ," 599,374 "
31.07.2014, 817 ," 587,469 "
1.08.2014, 816 ," 587,004 "
4.08.2014, 815 ," 585,588 "
5.08.2014, 803 ," 577,915 "
6.08.2014, 791 ," 569,625 "
7.08.2014, 786 ," 565,589 "
8.08.2014, 789 ," 567,076 "
11.08.2014, 771 ," 556,033 "
12.08.2014, 776 ," 559,305 "
13.08.2014, 774 ," 557,999 "
14.08.2014, 774 ," 556,654 "
15.08.2014, 765 ," 550,889 "
18.08.2014, 772 ," 554,857 "
19.08.2014, 790 ," 566,881 "
20.08.2014, 786 ," 564,323 "
21.08.2014, 787 ," 564,710 "
22.08.2014, 787 ," 564,847 "
25.08.2014, 791 ," 567,240 "
26.08.2014, 805 ," 576,126 "
27.08.2014, 802 ," 574,032 "
28.08.2014, 805 ," 576,685 "
29.08.2014, 800 ," 573,827 "
1.09.2014, 806 ," 576,589 "
2.09.2014, 804 ," 576,122 "
3.09.2014, 810 ," 579,965 "
4.09.2014, 819 ," 585,038 "
5.09.2014, 819 ," 585,310 "
8.09.2014, 819 ," 585,370 "
9.09.2014, 798 ," 572,430 "
10.09.2014, 793 ," 569,002 "
11.09.2014, 788 ," 565,801 "
12.09.2014, 777 ," 558,510 "
15.09.2014, 778 ," 559,949 "
16.09.2014, 784 ," 564,163 "
17.09.2014, 787 ," 566,047 "
18.09.2014, 773 ," 557,306 "
19.09.2014, 768 ," 554,270 "
22.09.2014, 767 ," 553,619 "
23.09.2014, 766 ," 552,091 "
24.09.2014, 751 ," 542,318 "
25.09.2014, 746 ," 538,240 "
26.09.2014, 746 ," 537,594 "
29.09.2014, 746 ," 538,022 "
30.09.2014, 749 ," 540,405 "
1.10.2014, 742 ," 536,107 "
2.10.2014, 739 ," 534,309 "
3.10.2014, 744 ," 537,588 "
6.10.2014, 744 ," 537,588 "
7.10.2014, 744 ," 537,588 "
8.10.2014, 730 ," 527,782 "
9.10.2014, 752 ," 542,005 "
10.10.2014, 735 ," 531,417 "
13.10.2014, 751 ," 541,508 "
14.10.2014, 746 ," 539,035 "
15.10.2014, 748 ," 540,467 "
16.10.2014, 745 ," 538,182 "
17.10.2014, 755 ," 544,595 "
20.10.2014, 762 ," 549,857 "
21.10.2014, 775 ," 558,252 "
22.10.2014, 779 ," 561,607 "
23.10.2014, 793 ," 570,428 "
24.10.2014, 792 ," 569,911 "
27.10.2014, 790 ," 568,582 "
28.10.2014, 794 ," 568,582 "
29.10.2014, 794 ," 570,643 "
30.10.2014, 797 ," 573,438 "
31.10.2014, 803 ," 577,485 "
3.11.2014, 799 ," 575,771 "
4.11.2014, 801 ," 577,711 "
5.11.2014, 788 ," 569,382 "
6.11.2014, 775 ," 560,749 "
7.11.2014, 779 ," 563,179 "
10.11.2014, 777 ," 562,108 "
11.11.2014, 783 ," 565,645 "
12.11.2014, 802 ," 577,376 "
13.11.2014, 807 ," 580,989 "
14.11.2014, 810 ," 582,818 "
17.11.2014, 803 ," 578,785 "
18.11.2014, 811 ," 584,016 "
19.11.2014, 812 ," 585,410 "
20.11.2014, 822 ," 592,854 "
21.11.2014, 830 ," 622,380 "
24.11.2014, 829 ," 621,981 "
25.11.2014, 832 ," 625,665 "
26.11.2014, 839 ," 629,674 "
27.11.2014, 843 ," 632,441 "
28.11.2014, 857 ," 640,653 "
1.12.2014, 857 ," 641,174 "
2.12.2014, 845 ," 635,154 "
3.12.2014, 846 ," 636,077 "
4.12.2014, 858 ," 644,011 "
5.12.2014, 849 ," 640,301 "
8.12.2014, 845 ," 637,127 "
9.12.2014, 833 ," 630,300 "
10.12.2014, 839 ," 633,352 "
11.12.2014, 845 ," 636,237 "
12.12.2014, 830 ," 627,364 "
15.12.2014, 826 ," 623,226 "
16.12.2014, 791 ," 598,324 "
17.12.2014, 807 ," 607,880 "
18.12.2014, 830 ," 623,639 "
19.12.2014, 834 ," 625,873 "
22.12.2014, 849 ," 636,016 "
23.12.2014, 843 ," 632,572 "
24.12.2014, 846 ," 634,918 "
25.12.2014, 846 ," 636,093 "
26.12.2014, 847 ," 636,818 "
29.12.2014, 839 ," 630,899 "
30.12.2014, 844 ," 633,332 "
31.12.2014, 855 ," 641,492 "
1.01.2015, 855 ," 630,224 "
2.01.2015, 852 ," 628,019 "
5.01.2015, 862 ," 633,916 "
6.01.2015, 866 ," 637,822 "
7.01.2015, 865 ," 637,717 "
8.01.2015, 874 ," 643,093 "
9.01.2015, 874 ," 642,873 "
12.01.2015, 876 ," 645,734 "
13.01.2015, 881 ," 648,774 "
14.01.2015, 873 ," 641,991 "
15.01.2015, 875 ," 642,699 "
16.01.2015, 872 ," 639,690 "
19.01.2015, 877 ," 642,478 "
20.01.2015, 888 ," 648,613 "
21.01.2015, 899 ," 655,889 "
22.01.2015, 905 ," 659,489 "
23.01.2015, 904 ," 661,032 "
26.01.2015, 910 ," 665,132 "
27.01.2015, 908 ," 663,396 "
28.01.2015, 900 ," 659,067 "
29.01.2015, 884 ," 648,463 "
30.01.2015, 888 ," 650,630 "
2.02.2015, 895 ," 655,606 "
3.02.2015, 874 ," 642,465 "
4.02.2015, 859 ," 632,235 "
5.02.2015, 858 ," 630,884 "
6.02.2015, 850 ," 625,987 "
9.02.2015, 846 ," 621,848 "
10.02.2015, 832 ," 611,779 "
11.02.2015, 835 ," 614,762 "
12.02.2015, 861 ," 632,270 "
13.02.2015, 858 ," 632,490 "
16.02.2015, 861 ," 635,083 "
17.02.2015, 845 ," 623,474 "
18.02.2015, 855 ," 630,265 "
19.02.2015, 864 ," 637,374 "
20.02.2015, 856 ," 632,238 "
23.02.2015, 863 ," 637,568 "
24.02.2015, 867 ," 639,872 "
25.02.2015, 867 ," 639,132 "
26.02.2015, 860 ," 634,190 "
27.02.2015, 843 ," 623,757 "
2.03.2015, 841 ," 623,374 "
3.03.2015, 845 ," 625,002 "
4.03.2015, 823 ," 609,738 "
5.03.2015, 811 ," 601,109 "
6.03.2015, 806 ," 597,503 "
9.03.2015, 809 ," 599,403 "
10.03.2015, 783 ," 580,385 "
11.03.2015, 786 ," 582,251 "
12.03.2015, 786 ," 582,764 "
13.03.2015, 770 ," 570,462 "
16.03.2015, 785 ," 579,284 "
17.03.2015, 802 ," 591,576 "
18.03.2015, 802 ," 591,762 "
19.03.2015, 821 ," 603,551 "
20.03.2015, 827 ," 607,097 "
23.03.2015, 840 ," 615,735 "
24.03.2015, 822 ," 604,326 "
25.03.2015, 829 ," 610,266 "
26.03.2015, 817 ," 601,591 "
27.03.2015, 811 ," 596,681 "
30.03.2015, 824 ," 604,751 "
31.03.2015, 811 ," 596,713 "
1.04.2015, 814 ," 598,224 "
2.04.2015, 819 ," 603,219 "
3.04.2015, 832 ," 613,362 "
6.04.2015, 833 ," 616,217 "
7.04.2015, 827 ," 613,178 "
8.04.2015, 831 ," 615,281 "
9.04.2015, 837 ," 618,903 "
10.04.2015, 829 ," 615,393 "
13.04.2015, 823 ," 613,145 "
14.04.2015, 827 ," 617,194 "
15.04.2015, 818 ," 617,194 "
16.04.2015, 829 ," 623,761 "
17.04.2015, 828 ," 608,223 "
20.04.2015, 828 ," 608,341 "
21.04.2015, 846 ," 622,073 "
22.04.2015, 842 ," 621,106 "
23.04.2015, 842 ," 621,106 "
24.04.2015, 859 ," 631,585 "
27.04.2015, 867 ," 637,248 "
28.04.2015, 865 ," 635,261 "
29.04.2015, 863 ," 631,964 "
30.04.2015, 844 ," 620,901 "
1.05.2015, 844 ," 620,556 "
4.05.2015, 844 ," 619,746 "
5.05.2015, 838 ," 616,414 "
6.05.2015, 829 ," 609,305 "
7.05.2015, 830 ," 590,823 "
8.05.2015, 844 ," 600,260 "
11.05.2015, 851 ," 604,895 "
12.05.2015, 856 ," 608,746 "
13.05.2015, 866 ," 614,878 "
14.05.2015, 874 ," 619,430 "
15.05.2015, 878 ," 621,390 "
18.05.2015, 888 ," 628,150 "
19.05.2015, 888 ," 628,133 "
20.05.2015, 880 ," 623,099 "
21.05.2015, 868 ," 615,903 "
22.05.2015, 861 ," 611,111 "
25.05.2015, 849 ," 602,148 "
26.05.2015, 840 ," 598,124 "
27.05.2015, 847 ," 601,979 "
28.05.2015, 840 ," 596,730 "
29.05.2015, 834 ," 592,234 "
1.06.2015, 809 ," 574,453 "
2.06.2015, 818 ," 581,011 "
3.06.2015, 837 ," 593,806 "
4.06.2015, 829 ," 587,962 "
5.06.2015, 823 ," 584,895 "
8.06.2015, 780 ," 553,002 "
9.06.2015, 785 ," 557,311 "
10.06.2015, 801 ," 568,641 "
11.06.2015, 812 ," 576,226 "
12.06.2015, 809 ," 574,200 "
15.06.2015, 793 ," 563,192 "
16.06.2015, 805 ," 571,727 "
17.06.2015, 810 ," 574,932 "
18.06.2015, 822 ," 582,728 "
19.06.2015, 828 ," 586,702 "
22.06.2015, 837 ," 594,151 "
23.06.2015, 835 ," 592,958 "
24.06.2015, 846 ," 600,574 "
25.06.2015, 837 ," 595,130 "
26.06.2015, 840 ," 597,160 "
29.06.2015, 822 ," 585,710 "
30.06.2015, 827 ," 590,638 "
1.07.2015, 822 ," 593,775 "
2.07.2015, 824 ," 595,718 "
3.07.2015, 817 ," 593,416 "
6.07.2015, 829 ," 600,548 "
7.07.2015, 821 ," 596,013 "
8.07.2015, 810 ," 587,306 "
9.07.2015, 828 ," 599,515 "
10.07.2015, 833 ," 602,729 "
13.07.2015, 839 ," 607,021 "
14.07.2015, 836 ," 604,096 "
15.07.2015, 833 ," 601,842 "
16.07.2015, 834 ," 602,833 "
17.07.2015, 834 ," 602,833 "
20.07.2015, 819 ," 593,487 "
21.07.2015, 822 ," 595,363 "
22.07.2015, 819 ," 593,383 "
23.07.2015, 790 ," 571,546 "
24.07.2015, 794 ," 575,452 "
27.07.2015, 781 ," 565,666 "
28.07.2015, 788 ," 571,299 "
29.07.2015, 788 ," 571,907 "
30.07.2015, 791 ," 573,286 "
31.07.2015, 806 ," 584,431 "
3.08.2015, 789 ," 572,367 "
4.08.2015, 790 ," 572,541 "
5.08.2015, 789 ," 571,952 "
6.08.2015, 795 ," 576,410 "
7.08.2015, 792 ," 568,262 "
10.08.2015, 782 ," 560,744 "
11.08.2015, 803 ," 575,153 "
12.08.2015, 787 ," 563,227 "
13.08.2015, 777 ," 557,135 "
14.08.2015, 779 ," 559,681 "
17.08.2015, 776 ," 556,867 "
18.08.2015, 767 ," 551,732 "
19.08.2015, 760 ," 547,185 "
20.08.2015, 754 ," 14,124 "
21.08.2015, 746 ," 536,165 "
24.08.2015, 721 ," 518,351 "
25.08.2015, 742 ," 534,163 "
26.08.2015, 743 ," 534,388 "
27.08.2015, 755 ," 541,736 "
28.08.2015, 753 ," 545,414 "
31.08.2015, 759 ," 549,439 "
1.09.2015, 743 ," 539,136 "
2.09.2015, 744 ," 539,952 "
3.09.2015, 748 ," 541,334 "
4.09.2015, 738 ," 534,329 "
7.09.2015, 727 ," 526,976 "
8.09.2015, 729 ," 528,112 "
9.09.2015, 728 ," 528,317 "
10.09.2015, 727 ," 527,815 "
11.09.2015, 722 ," 524,382 "
14.09.2015, 722 ," 524,178 "
15.09.2015, 739 ," 535,850 "
16.09.2015, 749 ," 542,422 "
17.09.2015, 757 ," 547,939 "
18.09.2015, 758 ," 549,128 "
21.09.2015, 765 ," 553,960 "
22.09.2015, 757 ," 549,226 "
23.09.2015, 754 ," 546,792 "
24.09.2015, 754 ," 546,792 "
25.09.2015, 754 ," 546,792 "
28.09.2015, 741 ," 538,461 "
29.09.2015, 750 ," 545,544 "
30.09.2015, 750 ," 546,022 "
1.10.2015, 753 ," 548,796 "
2.10.2015, 752 ," 550,638 "
5.10.2015, 776 ," 568,822 "
6.10.2015, 779 ," 572,359 "
7.10.2015, 793 ," 580,868 "
8.10.2015, 793 ," 580,758 "
9.10.2015, 799 ," 584,193 "
12.10.2015, 800 ," 588,147 "
13.10.2015, 790 ," 584,475 "
14.10.2015, 800 ," 590,161 "
15.10.2015, 799 ," 588,566 "
16.10.2015, 792 ," 583,124 "
19.10.2015, 804 ," 591,581 "
20.10.2015, 811 ," 595,787 "
21.10.2015, 804 ," 590,769 "
22.10.2015, 809 ," 594,756 "
23.10.2015, 807 ," 593,525 "
26.10.2015, 799 ," 586,982 "
27.10.2015, 792 ," 581,926 "
28.10.2015, 791 ," 578,936 "
29.10.2015, 791 ," 578,936 "
30.10.2015, 799 ," 585,482 "
2.11.2015, 841 ," 614,304 "
3.11.2015, 834 ," 609,489 "
4.11.2015, 842 ," 614,452 "
5.11.2015, 835 ," 610,862 "
6.11.2015, 826 ," 603,753 "
9.11.2015, 827 ," 606,398 "
10.11.2015, 819 ," 600,351 "
11.11.2015, 824 ," 603,964 "
12.11.2015, 828 ," 606,749 "
13.11.2015, 826 ," 604,456 "
16.11.2015, 818 ," 572,448 "
17.11.2015, 819 ," 600,799 "
18.11.2015, 813 ," 596,100 "
19.11.2015, 813 ," 597,978 "
20.11.2015, 815 ," 599,992 "
23.11.2015, 806 ," 593,982 "
24.11.2015, 772 ," 567,918 "
25.11.2015, 778 ," 573,586 "
26.11.2015, 760 ," 561,172 "
27.11.2015, 766 ," 565,344 "
30.11.2015, 763 ," 563,851 "
1.12.2015, 778 ," 563,851 "
2.12.2015, 774 ," 571,638 "
3.12.2015, 765 ," 565,584 "
4.12.2015, 754 ," 560,899 "
7.12.2015, 750 ," 557,831 "
8.12.2015, 742 ," 551,237 "
9.12.2015, 756 ," 560,787 "
10.12.2015, 734 ," 544,085 "
11.12.2015, 714 ," 544,085 "
14.12.2015, 705 ," 522,377 "
15.12.2015, 732 ," 541,060 "
16.12.2015, 739 ," 545,042 "
17.12.2015, 748 ," 553,153 "
18.12.2015, 736 ," 545,168 "
21.12.2015, 745 ," 551,942 "
22.12.2015, 743 ," 552,083 "
23.12.2015, 752 ," 557,867 "
24.12.2015, 752 ," 556,514 "
25.12.2015, 753 ," 557,361 "
28.12.2015, 754 ," 557,361 "
29.12.2015, 751 ," 554,940 "
30.12.2015, 745 ," 550,896 "
31.12.2015, 731 ," 542,644 "
1.01.2016, 731 ," 541,927 "
4.01.2016, 719 ," 532,460 "
5.01.2016, 720 ," 533,219 "
6.01.2016, 725 ," 535,423 "
7.01.2016, 728 ," 535,744 "
8.01.2016, 719 ," 530,629 "
11.01.2016, 724 ," 533,577 "
12.01.2016, 731 ," 538,661 "
13.01.2016, 738 ," 543,693 "
14.01.2016, 733 ," 539,063 "
15.01.2016, 724 ," 533,313 "
18.01.2016, 724 ," 531,875 "
19.01.2016, 724 ," 533,059 "
20.01.2016, 710 ," 522,681 "
21.01.2016, 700 ," 515,131 "
22.01.2016, 716 ," 515,132 "
25.01.2016, 719 ," 529,460 "
26.01.2016, 731 ," 529,460 "
27.01.2016, 734 ," 539,345 "
28.01.2016, 737 ," 542,058 "
29.01.2016, 748 ," 549,380 "
1.02.2016, 747 ," 549,139 "
2.02.2016, 739 ," 542,839 "
3.02.2016, 746 ," 547,804 "
4.02.2016, 758 ," 556,333 "
5.02.2016, 755 ," 554,461 "
8.02.2016, 733 ," 539,001 "
9.02.2016, 728 ," 534,074 "
10.02.2016, 730 ," 536,297 "
11.02.2016, 723 ," 531,173 "
12.02.2016, 723 ," 531,348 "
15.02.2016, 723 ," 531,090 "
16.02.2016, 722 ," 530,585 "
17.02.2016, 740 ," 543,261 "
18.02.2016, 747 ," 546,867 "
19.02.2016, 742 ," 543,519 "
22.02.2016, 761 ," 556,149 "
23.02.2016, 767 ," 559,644 "
24.02.2016, 753 ," 550,132 "
25.02.2016, 764 ," 559,221 "
26.02.2016, 762 ," 557,219 "
29.02.2016, 771 ," 564,367 "
1.03.2016, 772 ," 565,316 "
2.03.2016, 780 ," 569,679 "
3.03.2016, 780 ," 570,226 "
4.03.2016, 784 ," 571,957 "
7.03.2016, 787 ," 574,327 "
8.03.2016, 788 ," 574,996 "
9.03.2016, 798 ," 581,743 "
10.03.2016, 801 ," 582,740 "
11.03.2016, 804 ," 584,084 "
14.03.2016, 811 ," 588,431 "
15.03.2016, 801 ," 582,304 "
16.03.2016, 804 ," 584,498 "
17.03.2016, 823 ," 597,093 "
18.03.2016, 838 ," 607,408 "
21.03.2016, 842 ," 611,224 "
22.03.2016, 827 ," 601,799 "
23.03.2016, 813 ," 591,756 "
24.03.2016, 823 ," 597,276 "
25.03.2016, 823 ," 598,594 "
28.03.2016, 823 ," 598,761 "
29.03.2016, 827 ," 601,438 "
30.03.2016, 838 ," 609,813 "
31.03.2016, 842 ," 612,368 "
1.04.2016, 833 ," 607,213 "
4.04.2016, 848 ," 616,995 "
5.04.2016, 839 ," 610,611 "
6.04.2016, 826 ," 603,023 "
7.04.2016, 823 ," 600,101 "
8.04.2016, 835 ," 610,883 "
11.04.2016, 850 ," 621,676 "
12.04.2016, 847 ," 619,178 "
13.04.2016, 866 ," 631,633 "
14.04.2016, 867 ," 633,485 "
15.04.2016, 865 ," 634,907 "
18.04.2016, 873 ," 639,985 "
19.04.2016, 872 ," 640,327 "
20.04.2016, 865 ," 632,623 "
21.04.2016, 866 ," 632,971 "
22.04.2016, 867 ," 634,054 "
25.04.2016, 861 ," 629,395 "
26.04.2016, 867 ," 633,622 "
27.04.2016, 863 ," 630,595 "
28.04.2016, 864 ," 630,332 "
29.04.2016, 863 ," 629,106 "
2.05.2016, 848 ," 616,408 "
3.05.2016, 821 ," 598,137 "
4.05.2016, 805 ," 586,347 "
5.05.2016, 798 ," 581,769 "
6.05.2016, 795 ," 579,945 "
9.05.2016, 802 ," 585,769 "
10.05.2016, 800 ," 584,033 "
11.05.2016, 802 ," 585,343 "
12.05.2016, 795 ," 581,401 "
13.05.2016, 790 ," 577,584 "
16.05.2016, 782 ," 572,172 "
17.05.2016, 785 ," 573,820 "
18.05.2016, 785 ," 572,556 "
19.05.2016, 785 ," 572,556 "
20.05.2016, 776 ," 568,067 "
23.05.2016, 780 ," 570,978 "
24.05.2016, 805 ," 588,234 "
25.05.2016, 797 ," 584,385 "
26.05.2016, 792 ," 580,832 "
27.05.2016, 792 ," 580,828 "
30.05.2016, 797 ," 583,327 "
31.05.2016, 790 ," 578,486 "
1.06.2016, 782 ," 572,475 "
2.06.2016, 775 ," 567,347 "
3.06.2016, 793 ," 580,250 "
6.06.2016, 797 ," 583,205 "
7.06.2016, 793 ," 580,619 "
8.06.2016, 800 ," 585,030 "
9.06.2016, 789 ," 577,397 "
10.06.2016, 781 ," 571,865 "
13.06.2016, 777 ," 569,031 "
14.06.2016, 769 ," 562,651 "
15.06.2016, 774 ," 565,544 "
16.06.2016, 759 ," 554,437 "
17.06.2016, 766 ," 560,512 "
20.06.2016, 786 ," 574,247 "
21.06.2016, 786 ," 573,025 "
22.06.2016, 783 ," 571,070 "
23.06.2016, 790 ," 575,499 "
24.06.2016, 765 ," 557,040 "
27.06.2016, 763 ," 556,294 "
28.06.2016, 780 ," 567,845 "
29.06.2016, 778 ," 566,833 "
30.06.2016, 779 ," 567,479 "
1.07.2016, 790 ," 575,324 "
4.07.2016, 794 ," 578,326 "
5.07.2016, 794 ," 578,326 "
6.07.2016, 794 ," 578,326 "
7.07.2016, 794 ," 578,326 "
8.07.2016, 791 ," 576,988 "
11.07.2016, 803 ," 584,910 "
12.07.2016, 821 ," 596,238 "
13.07.2016, 823 ," 597,504 "
14.07.2016, 835 ," 605,898 "
15.07.2016, 837 ," 607,013 "
18.07.2016, 778 ," 566,009 "
19.07.2016, 771 ," 562,310 "
20.07.2016, 758 ," 552,663 "
21.07.2016, 725 ," 528,578 "
22.07.2016, 728 ," 530,459 "
25.07.2016, 752 ," 547,821 "
26.07.2016, 748 ," 545,257 "
27.07.2016, 761 ," 556,682 "
28.07.2016, 763 ," 559,403 "
29.07.2016, 765 ," 560,245 "
1.08.2016, 778 ," 570,147 "
2.08.2016, 769 ," 563,800 "
3.08.2016, 757 ," 554,772 "
4.08.2016, 772 ," 565,064 "
5.08.2016, 771 ," 563,418 "
8.08.2016, 788 ," 574,622 "
9.08.2016, 796 ," 579,155 "
10.08.2016, 790 ," 575,280 "
11.08.2016, 800 ," 582,656 "
12.08.2016, 793 ," 577,131 "
15.08.2016, 795 ," 578,663 "
